Message ID,Message Text
1378696,Nearly 80% of investors only focus on short-term token price instead of understanding the real value of the project. Can you tell us the motivations and benefits for investors to hold your tokens in the long term?
1378695,Southeast Asia is a very vibrant market and there are many new platforms under development. So what do you think about Southeast Asia and do you have plans to grow there?
1378693,"Your Project has a plan to educate the community, thereby raising awareness, applying and helping more people understand you easily?"
1378692,What are your major goals to achieve in the next 3-4 years? And What are your plans to expand & gain more adoption?
1378691,Do you have any Coin Burn / BuyBack systems or any Token Burn plans to increase the value of Token & attract Investors to invest?
1378690,Where can I buy your tokens now and how can I buy them? and what are your current contracts? Where can I buy your tokens now and how can I buy them? and what are your current contracts?
1378689,What is the Best way to follow All your Upcoming news and updates? What are your plans in coming Future?
1378688,"Is your project only for elite investors, what about others with small funds, is it open to everyone?"
1378687,Where can I currently buy Token?
1378686,Each project has interesting stories before it is created. So can you tell people about the story that gave you the motivation to build and develop a great project like yours?
1378685,Can you share to us your tokenomics? How much is the total and circulation supply of your tokens? Will there be buy back system or token burning in the future?
1378684,"How does project increase the token's value, liquidity and utility ?  So that it can lead to an increase in token prices ?  What is your plan to make your project stable and provide the highest return for investors in the long term ?"
1378683,"Can you give an overview of your Tokenomics, and the UTILITY of Token?"
1378682,Security and user interface are the most important aspect that users see on a platform. How has your Project worked on this? Is platform suitable for newbies in the crypto world?
1378681,"Covid-19 has a bad impact in almost every sector. So, as a crypto projects how did it affect you? How you and your team have done the work in the pandemic?"
1378680,Almost 4/5 of investors are focused purely on the price of token in short term instead of understanding the real value and health of the project. Could you tell us on motivations and benefits for investors to hold your token in long term?
1378678,"Where can I buy your tokens now, what are your current contracts address and how can I buy them and what are the benefits?"
1378677,Could you please provide some info about your Roadmap and how Market is progressing so far?
1378676,Does your Project  have a marketing strategy to expand on social networks to reach more Investors and your Project community? And how will you handle it? How important is community support for the $your Project project?
1378674,How does the transparency of project Defina Finance  show? Do you have any outstanding events to attract investors in the near future?
